text,username,timestamp
?,pztchmade,"2022-11-16 16:14:01,732"
?,ant_k,"2022-11-16 16:14:04,871"
?,wyay,"2022-11-16 16:14:07,933"
wsg cuh,ant_k,"2022-11-16 16:14:17,116"
@pztchmade heyyyy bdeoBrime,sahucy,"2022-11-16 16:15:04,976"
follow me on IG if ur a real 1 - instagram.com/adinross,nightbot,"2022-11-16 16:15:12,962"
"@Sahucy, hey bdeoBrime",pztchmade,"2022-11-16 16:15:15,196"
bleedPurple leaan,stableraj_,"2022-11-16 16:15:16,489"
bdeoBrime,stableraj_,"2022-11-16 16:15:28,702"
I DO FOLLOW ADIN I HEART ADIN WITH ALL MY HEART,williajamesfunctionalism,"2022-11-16 16:15:34,562"
W dickridah,stableraj_,"2022-11-16 16:15:58,910"
bdeoHeart,stableraj_,"2022-11-16 16:16:03,713"
Follow adin on twitter - twitter.com/adinross to keep up to date with him :),nightbot,"2022-11-16 16:16:10,261"
stop,williajamesfunctionalism,"2022-11-16 16:16:14,295"
turn around and die,williajamesfunctionalism,"2022-11-16 16:16:38,905"
ok,abdenrose,"2022-11-16 16:16:48,395"
sup thugs,ariathegoat24,"2022-11-16 16:16:54,992"
hey thug,pztchmade,"2022-11-16 16:16:59,728"
RlyTho,wyay,"2022-11-16 16:17:04,936"
hey,ariathegoat24,"2022-11-16 16:17:08,832"
Egothegoat24,abdenrose,"2022-11-16 16:17:31,037"
You changed,abdenrose,"2022-11-16 16:17:34,936"
im in atl w adin rn,williajamesfunctionalism,"2022-11-16 16:17:35,568"
sb  for a selfie,williajamesfunctionalism,"2022-11-16 16:17:40,089"
NOWAY,pztchmade,"2022-11-16 16:17:41,508"
huh,ariathegoat24,"2022-11-16 16:17:41,908"
Can u tell adin i said hi please,pztchmade,"2022-11-16 16:17:49,268"
idk man,williajamesfunctionalism,"2022-11-16 16:18:02,961"
hes moody rn,williajamesfunctionalism,"2022-11-16 16:18:06,253"
wifi issues,williajamesfunctionalism,"2022-11-16 16:18:09,246"
really,pztchmade,"2022-11-16 16:18:52,891"
i feel like you're lying,pztchmade,"2022-11-16 16:19:15,996"
"Adin, Kai , John, Xqc and Jidion all in one stream plz",abdenrose,"2022-11-16 16:19:17,759"
monkaTOS jidion,pztchmade,"2022-11-16 16:19:26,415"
bro just wants a viral tiktok,ariathegoat24,"2022-11-16 16:19:33,025"
OMEGALUL,ariathegoat24,"2022-11-16 16:19:35,427"
why arent xqc and adin dating already man,wyay,"2022-11-16 16:19:41,814"
💀💀💀💀,abdenrose,"2022-11-16 16:19:42,413"
im not lying ur weird for thinking im lying,williajamesfunctionalism,"2022-11-16 16:19:42,905"
Gayge wyay,ariathegoat24,"2022-11-16 16:19:50,489"
damn right Me:,wyay,"2022-11-16 16:20:00,319"
@WYAY REAL,williajamesfunctionalism,"2022-11-16 16:20:01,939"
Me:,ariathegoat24,"2022-11-16 16:20:13,491"
SUB UP TO AVOID ADS AND SUPPORT ADINhttps://www.twitch.tv/subs/adinross,nightbot,"2022-11-16 16:20:13,707"
Damn I forgot they still got Jidion banned on here,abdenrose,"2022-11-16 16:20:15,227"
So fucjing dumb,abdenrose,"2022-11-16 16:20:18,791"
hes john senior,williajamesfunctionalism,"2022-11-16 16:20:42,496"
@pztchmade w POGGERS community reminder,abdenrose,"2022-11-16 16:20:45,472"
Jidion is related to john,williajamesfunctionalism,"2022-11-16 16:20:56,639"
why u say that? cmonBruh,wyay,"2022-11-16 16:21:06,909"
That stream would break this app if it ever happened,abdenrose,"2022-11-16 16:21:31,994"
cus they banned,williajamesfunctionalism,"2022-11-16 16:21:45,020"
ngl adin x tate irl would go crazy,ariathegoat24,"2022-11-16 16:21:56,248"
Throw 6ix9ine and Tate in there too,abdenrose,"2022-11-16 16:21:56,423"
and that will happen,ariathegoat24,"2022-11-16 16:22:01,923"
and hype it up for a month LULW,ariathegoat24,"2022-11-16 16:22:22,073"
most viewed stream ever,williajamesfunctionalism,"2022-11-16 16:22:31,587"
EZ 1M,ariathegoat24,"2022-11-16 16:22:34,588"
Bro scared to fly out to Tate 💀,abdenrose,"2022-11-16 16:22:36,546"
bro ive written like 5 essays this shit is dead asf,pztchmade,"2022-11-16 16:22:49,048"
bro the first tate stream was unmodable,ariathegoat24,"2022-11-16 16:22:55,636"
i feel u pztch,ariathegoat24,"2022-11-16 16:23:04,186"
i still got like 2 more to go lol,pztchmade,"2022-11-16 16:23:12,415"
i only got one class today,ariathegoat24,"2022-11-16 16:23:18,823"
and its a lab,ariathegoat24,"2022-11-16 16:23:21,752"
im still in class LULW,pztchmade,"2022-11-16 16:23:26,107"
lol,ariathegoat24,"2022-11-16 16:23:28,893"
im about to go to class in like 20,ariathegoat24,"2022-11-16 16:23:35,140"
whats yalls majors,williajamesfunctionalism,"2022-11-16 16:23:35,244"
bio,ariathegoat24,"2022-11-16 16:23:40,017"
business,pztchmade,"2022-11-16 16:23:40,049"
im a money major EZ,wyay,"2022-11-16 16:23:46,745"
I majored in sucking..,abdenrose,"2022-11-16 16:23:51,710"
EZ,ariathegoat24,"2022-11-16 16:23:52,216"
Nvm,abdenrose,"2022-11-16 16:23:54,361"
HUH,pztchmade,"2022-11-16 16:23:56,258"
cool cool,williajamesfunctionalism,"2022-11-16 16:23:59,994"
WOT,ariathegoat24,"2022-11-16 16:24:00,891"
im in bio too,williajamesfunctionalism,"2022-11-16 16:24:07,280"
?,abdenrose,"2022-11-16 16:24:12,263"
W then @williajamesfunctionalism,ariathegoat24,"2022-11-16 16:24:12,877"
Yea bio,abdenrose,"2022-11-16 16:24:19,104"
😂,abdenrose,"2022-11-16 16:24:22,043"
Kappa,ariathegoat24,"2022-11-16 16:24:29,595"
Follow the twitch stream and dont forget to turn on notifications to never miss a stream!,nightbot,"2022-11-16 16:25:09,113"
Tap tap tap tap tap,abdenrose,"2022-11-16 16:25:29,317"
!followage,pztchmade,"2022-11-16 16:25:47,744"
"pztchmade has been following AdinRoss for 5 months, 1 week, 4 days, 3 hours, 12 minutes, 41 seconds",nightbot,"2022-11-16 16:25:49,613"
!dsize,pztchmade,"2022-11-16 16:25:50,683"
pztchmade 6 inches,nightbot,"2022-11-16 16:25:51,220"
!height,pztchmade,"2022-11-16 16:25:53,520"
pztchmade is 5'5.,nightbot,"2022-11-16 16:25:53,979"
!height,pztchmade,"2022-11-16 16:25:56,671"
!height,pztchmade,"2022-11-16 16:25:58,194"
!followage,abdenrose,"2022-11-16 16:25:59,526"
!height,pztchmade,"2022-11-16 16:25:59,756"
pztchmade is 5'0.,nightbot,"2022-11-16 16:26:00,032"
!height,pztchmade,"2022-11-16 16:26:00,955"
!height,pztchmade,"2022-11-16 16:26:01,980"
!height,pztchmade,"2022-11-16 16:26:03,053"
!dsize,ariathegoat24,"2022-11-16 16:26:04,755"
!height,pztchmade,"2022-11-16 16:26:04,846"
pztchmade is 6'1.,nightbot,"2022-11-16 16:26:04,991"
AriaTheGoat24 0 inches,nightbot,"2022-11-16 16:26:05,398"
!moneycheck,pztchmade,"2022-11-16 16:26:10,514"
nightbot ????,ariathegoat24,"2022-11-16 16:26:10,592"
pztchmade  has 1 Million dollas,nightbot,"2022-11-16 16:26:10,682"
W,pztchmade,"2022-11-16 16:26:12,596"
!gay,wyay,"2022-11-16 16:26:15,283"
!accountage,abdenrose,"2022-11-16 16:26:17,838"
"AbdenRose has been on Twitch for 6 years, 7 months",nightbot,"2022-11-16 16:26:18,404"
!suscheck,pztchmade,"2022-11-16 16:26:18,941"
pztchmade is 53% SUS🌈🌈,nightbot,"2022-11-16 16:26:19,385"
!suscheck,ariathegoat24,"2022-11-16 16:26:20,903"
oh its suscheck,wyay,"2022-11-16 16:26:25,167"
!pick wyay,pztchmade,"2022-11-16 16:26:25,557"
pztchmade just picked up wyay and fucked them,nightbot,"2022-11-16 16:26:25,636"
!urmom,williajamesfunctionalism,"2022-11-16 16:26:26,768"
HUH,wyay,"2022-11-16 16:26:28,585"
!suscheck,ariathegoat24,"2022-11-16 16:26:28,766"
AriaTheGoat24 is 1% SUS🌈🌈,nightbot,"2022-11-16 16:26:29,464"
EZ,ariathegoat24,"2022-11-16 16:26:31,773"
!slap adinross,pztchmade,"2022-11-16 16:26:35,990"
pztchmade HAS SLAPPED THE FUCK OUT OF adinross,nightbot,"2022-11-16 16:26:36,174"
Check ur account ages,abdenrose,"2022-11-16 16:26:38,368"
!accountage,pztchmade,"2022-11-16 16:26:41,681"
"pztchmade has been on Twitch for 7 years, 5 months",nightbot,"2022-11-16 16:26:42,140"
mine is new lmao,ariathegoat24,"2022-11-16 16:26:47,974"
!accountage,ariathegoat24,"2022-11-16 16:26:51,021"
"AriaTheGoat24 has been on Twitch for 2 years, 3 months",nightbot,"2022-11-16 16:26:51,606"
Wow,abdenrose,"2022-11-16 16:26:51,697"
!suscheck,wyay,"2022-11-16 16:26:53,618"
!kiss chat,pztchmade,"2022-11-16 16:27:00,347"
pztchmade just kissed chat,nightbot,"2022-11-16 16:27:00,463"
!suscheck 󠀀,wyay,"2022-11-16 16:27:02,018"
WYAY is Error Connecting To Remote Server% SUS🌈🌈,nightbot,"2022-11-16 16:27:02,249"
LULW,pztchmade,"2022-11-16 16:27:06,864"
wtf man,wyay,"2022-11-16 16:27:07,890"
i made this acc literally for adin streams lmao,ariathegoat24,"2022-11-16 16:27:08,887"
is that bad,ariathegoat24,"2022-11-16 16:27:10,638"
Bro been on twitch longer then some of adins viewers have been alive,abdenrose,"2022-11-16 16:27:12,943"
Error connecting to remote server OMEGALUL,pztchmade,"2022-11-16 16:27:16,463"
!accountage,williajamesfunctionalism,"2022-11-16 16:27:17,127"
i broke the meter 🤷‍♂️,wyay,"2022-11-16 16:27:27,810"
!accountage @ariathelegend,ariathegoat24,"2022-11-16 16:27:31,887"
"ariathelegend has been on Twitch for 4 years, 8 months",nightbot,"2022-11-16 16:27:32,346"
see that one is more comp,ariathegoat24,"2022-11-16 16:27:37,911"
!accountage,wyay,"2022-11-16 16:27:49,337"
!accountage @pztch,pztchmade,"2022-11-16 16:27:50,702"
"pztch has been on Twitch for 4 years, 1 month",nightbot,"2022-11-16 16:27:51,114"
Mid mid mid,abdenrose,"2022-11-16 16:27:52,019"
!discord,s2kenneth,"2022-11-16 16:27:53,462"
JOIN ADINS PLANET discord.gg/adinross,nightbot,"2022-11-16 16:27:53,462"
Pztch owns u,abdenrose,"2022-11-16 16:27:56,511"
!accountage 󠀀,wyay,"2022-11-16 16:28:09,102"
lol,ariathegoat24,"2022-11-16 16:28:10,987"
!accountage,s2kenneth,"2022-11-16 16:28:13,104"
!accountage,wyay,"2022-11-16 16:28:13,578"
!accountage 󠀀,wyay,"2022-11-16 16:28:15,154"
!accountage wyay,pztchmade,"2022-11-16 16:28:18,239"
"wyay has been on Twitch for 7 years, 1 month",nightbot,"2022-11-16 16:28:19,464"
Anyone can beat 7.5 years?,abdenrose,"2022-11-16 16:28:20,841"
ty,wyay,"2022-11-16 16:28:21,473"
!accountage lasting,pztchmade,"2022-11-16 16:28:31,331"
"lasting has been on Twitch for 5 years, 9 months",nightbot,"2022-11-16 16:28:31,896"
!accountage john,ariathegoat24,"2022-11-16 16:28:34,944"
!accountage ninja,pztchmade,"2022-11-16 16:28:37,211"
"ninja has been on Twitch for 11 years, 10 months",nightbot,"2022-11-16 16:28:37,804"
!accountage @williajamesfunctionalism,williajamesfunctionalism,"2022-11-16 16:28:38,556"
HOLYYYY,ariathegoat24,"2022-11-16 16:28:41,528"
11,ariathegoat24,"2022-11-16 16:28:43,402"
xqcPrime,wyay,"2022-11-16 16:28:43,768"
7 years? Damn,wheresthecontenttt,"2022-11-16 16:28:44,641"
!accountage,s2kenneth,"2022-11-16 16:28:46,988"
Wtf,abdenrose,"2022-11-16 16:28:48,123"
!accountage justin,wyay,"2022-11-16 16:28:49,910"
do this one,wyay,"2022-11-16 16:28:53,783"
!accountage justin,pztchmade,"2022-11-16 16:28:59,644"
"justin has been on Twitch for 15 years, 5 months",nightbot,"2022-11-16 16:29:00,191"
wtf,pztchmade,"2022-11-16 16:29:04,740"
WTF,abdenrose,"2022-11-16 16:29:08,460"
LMFOA,ariathegoat24,"2022-11-16 16:29:10,083"
i was only 17 when he made that account,wyay,"2022-11-16 16:29:14,515"
thats crazy,ariathegoat24,"2022-11-16 16:29:14,923"
Who tf is that,abdenrose,"2022-11-16 16:29:16,041"
DAMN LMAO,wheresthecontenttt,"2022-11-16 16:29:18,887"
Bout to dm him some cute things,abdenrose,"2022-11-16 16:29:43,803"
🤨,wyay,"2022-11-16 16:29:50,415"
ayo,wheresthecontenttt,"2022-11-16 16:29:53,800"
!accountage shead,ariathegoat24,"2022-11-16 16:29:56,706"
"shead has been on Twitch for 15 years, 5 months",nightbot,"2022-11-16 16:29:57,283"
LULW,ariathegoat24,"2022-11-16 16:30:04,608"
https://www.twitch.tv/videos/47560181,pztchmade,"2022-11-16 16:30:10,232"
SUB UP TO AVOID ADS AND SUPPORT ADINhttps://www.twitch.tv/subs/adinross,nightbot,"2022-11-16 16:30:16,956"
wtf,pztchmade,"2022-11-16 16:30:17,463"
thats the oldest account appearently,ariathegoat24,"2022-11-16 16:30:20,851"
14 years ago,pztchmade,"2022-11-16 16:30:21,558"
the shead one,ariathegoat24,"2022-11-16 16:30:23,272"
Who are these ppl the twitch creators?,abdenrose,"2022-11-16 16:30:23,485"
yes,wyay,"2022-11-16 16:30:27,808"
justin is,wyay,"2022-11-16 16:30:30,464"
Was bro in a jail cell streaming?,abdenrose,"2022-11-16 16:30:49,281"
😭,wyay,"2022-11-16 16:30:56,370"
damn,ariathegoat24,"2022-11-16 16:31:09,115"
follow me on IG if ur a real 1 - instagram.com/adinross,nightbot,"2022-11-16 16:31:11,721"
!accountage thug,ariathegoat24,"2022-11-16 16:31:30,250"
thug has been on Twitch for User not found: thug,nightbot,"2022-11-16 16:31:30,816"
👀,abdenrose,"2022-11-16 16:31:51,858"
!accountage ouuuuu,ariathegoat24,"2022-11-16 16:31:54,757"
"ouuuuu has been on Twitch for 7 years, 1 week",nightbot,"2022-11-16 16:31:54,757"
!accountage bitch,ariathegoat24,"2022-11-16 16:32:06,606"
bitch has been on Twitch for User not found: bitch,nightbot,"2022-11-16 16:32:07,203"
wow,wheresthecontenttt,"2022-11-16 16:32:07,525"
Follow adin on twitter - twitter.com/adinross to keep up to date with him :),nightbot,"2022-11-16 16:32:11,878"
!accountage speed,ariathegoat24,"2022-11-16 16:32:18,655"
speed has been on Twitch for User not found: speed,nightbot,"2022-11-16 16:32:19,154"
lmfao,ariathegoat24,"2022-11-16 16:32:21,653"
!accountage dick,abdenrose,"2022-11-16 16:32:26,918"
Opps,abdenrose,"2022-11-16 16:32:34,306"
these nightbot cooldowns,wyay,"2022-11-16 16:32:42,412"
ight im out,ariathegoat24,"2022-11-16 16:32:45,668"
cya,wyay,"2022-11-16 16:32:51,826"
Wait aria,abdenrose,"2022-11-16 16:32:54,865"
Try dick,abdenrose,"2022-11-16 16:32:57,912"
gotta get to da lab,ariathegoat24,"2022-11-16 16:32:58,081"
Then leave,abdenrose,"2022-11-16 16:32:59,889"
!accountage dick,ariathegoat24,"2022-11-16 16:33:04,243"
dick has been on Twitch for User not found: dick,nightbot,"2022-11-16 16:33:04,934"
there,ariathegoat24,"2022-11-16 16:33:07,925"
now im out,ariathegoat24,"2022-11-16 16:33:12,287"
Ahhhh ok,abdenrose,"2022-11-16 16:33:13,821"
Ty Ty,abdenrose,"2022-11-16 16:33:15,719"
Cya,abdenrose,"2022-11-16 16:33:19,397"
:),abdenrose,"2022-11-16 16:33:21,790"
W mods L adin,wheresthecontenttt,"2022-11-16 16:33:23,075"
:),ariathegoat24,"2022-11-16 16:33:23,917"
W,iiyzach,"2022-11-16 16:33:41,628"
he going live tn with amp right,dooooookiee,"2022-11-16 16:37:58,608"
!burner,bigflux,"2022-11-16 16:40:07,245"
2022-Nov-14 6:11 PM PST: Bro I&#8217;m so annoyed man. This is so fucked up and nobody is fucking helping me,nightbot,"2022-11-16 16:40:07,927"
SUB UP TO AVOID ADS AND SUPPORT ADINhttps://www.twitch.tv/subs/adinross,nightbot,"2022-11-16 16:41:09,536"
!followage,bryanwhitley1,"2022-11-16 16:46:10,426"
"bryanwhitley1 has been following AdinRoss for 1 year, 4 months, 20 hours, 13 minutes, 40 seconds",nightbot,"2022-11-16 16:46:11,887"
!title,njp122,"2022-11-16 16:47:54,715"
Follow adin on twitter - twitter.com/adinross to keep up to date with him :),nightbot,"2022-11-16 16:48:08,671"
glonav11GloNavy,glonavyfilipe,"2022-11-16 16:48:33,078"
what time adin goin live maybe ?,yungzxphyr,"2022-11-16 16:48:41,493"
!watchtime,benitez4040,"2022-11-16 16:48:56,139"
!followage,benitez4040,"2022-11-16 16:49:04,449"
"benitez4040 has been following AdinRoss for 2 years, 4 months, 4 days, 16 hours, 4 minutes, 31 seconds",nightbot,"2022-11-16 16:49:07,538"
adin streaming tn??,yahboykev_,"2022-11-16 16:49:43,134"
My name is Baldin aka Bald egghead,nightbot,"2022-11-16 16:49:43,241"
SUB UP TO AVOID ADS AND SUPPORT ADINhttps://www.twitch.tv/subs/adinross,nightbot,"2022-11-16 16:50:13,001"
Follow the twitch stream and dont forget to turn on notifications to never miss a stream!,nightbot,"2022-11-16 16:51:08,965"
!watchtime,trey2450,"2022-11-16 16:55:00,385"
!discord,frappe122,"2022-11-16 17:01:15,806"
JOIN ADINS PLANET discord.gg/adinross,nightbot,"2022-11-16 17:01:15,806"
Yo,xzibanejad93,"2022-11-16 17:02:17,028"
Adinross,xzibanejad93,"2022-11-16 17:02:29,213"
Hello,xzibanejad93,"2022-11-16 17:02:32,244"
!title,daddymichael27,"2022-11-16 17:04:38,267"
!followage,brayt0nnn,"2022-11-16 17:04:58,300"
"brayt0nnn has been following AdinRoss for 1 year, 10 months, 3 weeks, 6 days, 17 hours, 47 minutes, 31 seconds",nightbot,"2022-11-16 17:05:00,079"
Go live bitch,baderthanyomanz,"2022-11-16 17:05:19,370"
!followage,yungzxphyr,"2022-11-16 17:05:21,583"
Hello peeps,weequals,"2022-11-16 17:06:40,930"
Why do you think adins internet is bad?,weequals,"2022-11-16 17:06:58,296"
@weequals bc he has 20 bums around his crib 24/7 hogging the wifi,notcxmeron__,"2022-11-16 17:07:35,870"
!title,naym_less7,"2022-11-16 17:08:19,643"
!discord,ttv_catchman15,"2022-11-16 17:08:22,899"
JOIN ADINS PLANET discord.gg/adinross,nightbot,"2022-11-16 17:08:22,997"
SUB UP TO AVOID ADS AND SUPPORT ADINhttps://www.twitch.tv/subs/adinross,nightbot,"2022-11-16 17:10:10,822"
he will be on kais stream today?,curlypencil,"2022-11-16 17:11:10,582"
!followage,reaifys,"2022-11-16 17:11:53,417"
"reaifys has been following AdinRoss for 1 year, 7 months, 5 days, 22 hours, 54 minutes, 35 seconds",nightbot,"2022-11-16 17:11:54,849"
yeah i think he in atl,bigflux,"2022-11-16 17:12:41,491"
I went to ac7ionmans stream and I thought they was coming for ur ppl again Adin,abdenrose,"2022-11-16 17:13:21,758"
I was like uh oh not again,abdenrose,"2022-11-16 17:13:29,256"
is he goin livee??,onyourpacklol,"2022-11-16 17:14:03,798"
Ratio,abdenrose,"2022-11-16 17:14:48,320"
that ouuu bet be on kai stream,harden_soul,"2022-11-16 17:15:12,123"
follow me on IG if ur a real 1 - instagram.com/adinross,nightbot,"2022-11-16 17:15:13,186"
!adin,rambocartier,"2022-11-16 17:15:19,745"
2022-Nov-16 2:18 PM PST: Tonight. https://t.co/3Hh0vy3MUt,nightbot,"2022-11-16 17:15:20,419"
One,abdenrose,"2022-11-16 17:15:47,547"
Omg,abdenrose,"2022-11-16 17:15:49,980"
Follow adin on twitter - twitter.com/adinross to keep up to date with him :),nightbot,"2022-11-16 17:16:10,889"
Pre $600 from tiktok tn,abdenrose,"2022-11-16 17:16:16,379"
any gifters,rockn__,"2022-11-16 17:18:32,665"
nah bro,sulphured,"2022-11-16 17:18:37,919"
hey guys can anyone gift me a sub ? that would be so awesome !!! its my birthday FeelsBirthdayMan !! <3 i have no friends but this community is my home <3,rockn__,"2022-11-16 17:19:13,228"
FeelsGoodMan ♻,sulphured,"2022-11-16 17:19:20,075"
OUUUUU,harden_soul,"2022-11-16 17:19:40,987"
SUB UP TO AVOID ADS AND SUPPORT ADINhttps://www.twitch.tv/subs/adinross,nightbot,"2022-11-16 17:20:13,219"
its his birthday tho PoroSad,wyay,"2022-11-16 17:20:37,507"
gift him then 4Head,sulphured,"2022-11-16 17:20:49,808"
he asked you not me 🤷‍♂️,wyay,"2022-11-16 17:21:17,470"
youre the big gifter here gang,wyay,"2022-11-16 17:21:35,400"
Concerned wrong guy pal,sulphured,"2022-11-16 17:22:01,653"
stop hiding that 5k gifted badge FeelsWeirdMan,wyay,"2022-11-16 17:22:19,007"
no GIGACHAD,sulphured,"2022-11-16 17:22:49,995"
where u at,blazedademon1,"2022-11-16 17:23:18,994"
im here,wyay,"2022-11-16 17:23:30,774"
Follow the twitch stream and dont forget to turn on notifications to never miss a stream!,nightbot,"2022-11-16 17:25:09,660"
PRE W STREAM,qqmaster7,"2022-11-16 17:25:49,546"
!streaming,travydaddy287,"2022-11-16 17:26:30,412"
!twitter,travydaddy287,"2022-11-16 17:26:48,668"
GO FOLLOW ME ON TWITTER https://twitter.com/adinross,nightbot,"2022-11-16 17:26:48,760"
!streaming,travydaddy287,"2022-11-16 17:27:05,534"
Streaming,travydaddy287,"2022-11-16 17:27:08,964"
2022-Nov-14 6:11 PM PST: Bro I&#8217;m so annoyed man. This is so fucked up and nobody is fucking helping me,nightbot,"2022-11-16 17:27:09,704"
no live today?,andrealves78,"2022-11-16 17:27:23,579"
